Zona;Sede;Línea de negocio;Año;Mes;Ingresos;Costo_mat_prima;Costo_M.Obra;Utilidad_Bruta;Mg_Bruto;Gastos_operativos;Gastos_personal;Ut_Operacional;Mg_Operacional;Empl_Admon;Empl_Operativo;Ordenes;Hrs_Ejecutadas;Capac_Hrs
Zona Bogotá;Bogotá Motor Show;Servicio;2021;feb;303.628.385;76662962;45104986;181.860.437;59,90%;63.570.545;52913652;65.376.240;21,50%;10;11;625;1577,8;1600
Zona Bogotá;Bogotá Motor Show;Servicio;2021;mar;379.805.491;85910577;50878937;243.015.978;64,00%;60.956.705;55348843;126.710.430;33,40%;10;9;760;2001,73;1440
Zona Bogotá;Bogotá Motor Show;Servicio;2021;abr;208.658.665;43713445;39088587;125.856.632;60,30%;69.385.146;52634646;3.836.841;1,80%;10;9;416;1161,44;1440
Zona Bogotá;Bogotá Motor Show;Servicio;2021;may;252.661.378;70362946;43085250;139.213.182;55,10%;57.385.345;55546655;26.281.182;10,40%;10;9;505;1369,53;1440
Zona Bogotá;Bogotá Motor Show;Servicio;2021;jun;305.615.792;73341293;47714914;184.559.585;60,40%;65.554.420;58101330;60.903.834;19,90%;11;9;602;1661,17;1440
Zona Bogotá;Bogotá Motor Show;Servicio;2021;jul;339.808.989;61501208;50295778;228.012.003;67,10%;62.952.685;61495441;103.563.878;30,50%;11;10;698;1834,14;1440
Zona Bogotá;Bogotá Motor Show;Servicio;2021;ago;338.816.418;86141090;57000431;195.674.897;57,80%;61.267.693;61388639;73.018.565;21,60%;11;10;669;1841,77;1440
Zona Bogotá;Bogotá Motor Show;Servicio;2021;sep;359.861.863;82337269;55244817;222.279.778;61,80%;61.490.134;62804141;97.985.502;27,20%;10;10;714;1884,94;1440
Zona Bogotá;Bogotá Motor Show;Servicio;2021;oct;354.221.417;77636757;49526292;227.058.368;64,10%;65.582.149;61898470;99.577.748;28,10%;10;10;711;1849,36;1440
Zona Bogotá;Bogotá Motor Show;Servicio;2021;nov;353.731.135;85952384;49977556;217.801.196;61,60%;73.426.719;56930883;87.443.594;24,70%;9;11;701;1800,17;1600
Zona Bogotá;Bogotá Motor Show;Servicio;2021;dic;451.509.969;100227030;56470632;294.812.308;65,30%;67.167.451;81207529;146.437.328;32,40%;9;11;861;2347,14;1600
Zona Bogotá;Bogotá Motor Show;Servicio;2022;ene;383.387.759;88240263;60715214;234.432.282;61,10%;63.754.442;51246546;119.431.294;31,20%;10;11;664;1969,54;1600
Zona Bogotá;Bogotá Motor Show;Servicio;2022;feb;308.036.153;75549194;52566145;179.920.814;58,40%;63.345.804;57478619;59.096.392;19,20%;10;11;623;1549,19;1600
Zona Bogotá;Bogotá Motor Show;Servicio;2022;mar;387.897.510;89729779;61880533;236.287.198;60,90%;75.643.187;69940477;90.703.533;23,40%;10;11;690;1941,33;1600
Zona Bogotá;Bogotá Motor Show;Servicio;2022;abr;346.569.068;88343169;57511154;200.714.745;57,90%;72.889.508;64902366;62.922.871;18,20%;10;11;679;1632,55;1600
Zona Bogotá;Bogotá Motor Show;Servicio;2022;may;367.735.784;87802899;57034775;222.898.110;60,60%;68.153.816;65064054;89.680.240;24,40%;10;10;601;1759,73;1600
Zona Bogotá;Bogotá Motor Show;Servicio;2022;jun;363.320.775;91980770;55624745;215.715.259;59,40%;69.881.192;64260651;81.573.417;22,50%;10;10;597;1695,23;1600
Zona Bogotá;Bogotá Motor Show;Servicio;2022;jul;452.579.491;117907099;57461303;277.211.089;61,30%;67.422.074;64724473;145.064.542;32,10%;10;10;715;2002,07;1600
Zona Bogotá;Bogotá Motor Show;Servicio;2022;ago;407.346.082;89901807;55760228;261.684.047;64,20%;57.331.107;61436795;142.916.146;35,10%;10;10;695;1956,87;1600
Zona Bogotá;Bogotá Motor Show;Servicio;2022;sep;401.275.298;99835908;55300535;246.138.855;61,30%;65.001.709;66525417;114.611.729;28,60%;10;10;653;1879,37;1600
Zona Bogotá;Bogotá Motor Show;Servicio;2022;oct;392.387.281;100637716;51963661;239.785.903;61,10%;63.338.950;68370047;108.076.906;27,50%;10;10;629;1745,08;1600
Zona Bogotá;Bogotá Motor Show;Servicio;2022;nov;386.934.638;100375795;51464775;235.094.067;60,80%;64.932.649;74258324;95.903.094;24,80%;10;10;670;1795,47;1600
Zona Bogotá;Bogotá Motor Show;Servicio;2022;dic;501.182.300;131387484;57570162;312.224.654;62,30%;92.746.180;87557033;131.921.440;26,30%;10;11;797;2335,45;1600
Zona Bogotá;Bogotá Motor Show;Servicio;2023;ene;420.017.235;105994838;61646874;252.375.523;60,10%;74.033.797;57758943;120.582.783;28,70%;11;10;651;1810,07;1600
Zona Bogotá;Bogotá Motor Show;Servicio;2023;feb;392.503.742;100948079;49753352;241.802.310;61,60%;58.264.146;68736803;114.801.361;29,20%;11;10;577;1620,32;1600
Zona Bogotá;Bogotá Motor Show;Servicio;2023;mar;454.329.477;116442055;67024356;270.863.066;59,60%;66.629.255;76107554;128.126.256;28,20%;11;9;659;1900,58;1440
Zona Bogotá;Bogotá Motor Show;Servicio;2023;abr;359.749.423;92222023;49980550;217.546.850;60,50%;71.990.180;74945293;70.611.377;19,60%;11;8;506;1478,76;1280
Zona Bogotá;Bogotá Motor Show;Servicio;2023;may;396.309.954;126224108;49683750;220.402.096;55,60%;57.317.241;82665058;80.419.797;20,30%;11;8;597;1576,53;1280
Zona Bogotá;Bogotá Motor Show;Servicio;2023;jun;412.408.359;115882484;56291060;240.234.814;58,30%;70.558.584;64803852;104.872.378;25,40%;11;9;625;1611,79;1440
Zona Bogotá;Bogotá Motor Show;Servicio;2023;jul;429.163.397;98193043;54099569;276.870.785;64,50%;79.176.161;76879754;120.814.870;28,20%;10;9;611;1803,83;1440
Zona Bogotá;Bogotá Motor Show;Servicio;2023;ago;449.909.968;145683237;50453908;253.772.823;56,40%;68.445.576;71316346;114.010.901;25,30%;11;9;652;1702,85;1440
Zona Bogotá;Bogotá Motor Show;Servicio;2023;sep;429.247.138;138910453;29424492;260.912.193;60,80%;69.244.724;46379823;145.287.646;33,80%;11;9;624;1587,14;1440
Zona Bogotá;Bogotá Motor Show;Servicio;2023;oct;377.814.830;111424364;57875493;208.514.973;55,20%;98.576.586;60582968;49.355.418;13,10%;11;10;572;1425,17;1600
Zona Bogotá;Bogotá Motor Show;Servicio;2023;nov;423.977.694;138219874;53358359;232.399.461;54,80%;99.919.269;64531692;67.948.500;16,00%;10;10;633;1579,92;1600
Zona Bogotá;Bogotá Motor Show;Servicio;2023;dic;542.632.813;162571182;54652067;325.409.564;60,00%;99.407.710;74797086;151.204.769;27,90%;10;10;701;1804,3;1600
Zona Bogotá;Bogotá Motor Show;Servicio;2024;ene;446.772.372;122138876;52374994;272.258.502;60,90%;99.318.905;53846118;119.093.479;26,70%;10;10;617;1632,34;1600
Zona Bogotá;Bogotá Motor Show;Servicio;2024;feb;412.806.588;121344240;52725456;238.736.892;57,80%;101.381.622;55846876;81.508.394;19,70%;9;10;583;1423,04;1600
Zona Bogotá;Bogotá Motor Show;Servicio;2024;mar;391.452.988;118293387;71661648;201.497.953;51,50%;67.323.671;57951625;76.222.657;19,50%;9;10;548;1428,06;1600
Zona Bogotá;Bogotá Motor Show;Servicio;2024;abr;457.240.888;148522865;44209420;264.508.603;57,80%;77.802.134;52944670;133.761.800;29,30%;10;11;572;1467,75;1760
Zona Bogotá;Bogotá Motor Show;Servicio;2024;may;463.482.715;150536303;82528227;230.418.185;49,70%;92.530.506;64100273;73.787.406;15,90%;11;10;552;1521,46;1600
Zona Bogotá;Bogotá Motor Show;Servicio;2024;jun;403.935.253;134127948;54471010;215.336.295;53,30%;82.097.465;69594395;63.644.434;15,80%;11;10;528;1324,95;1600
Zona Bogotá;Bogotá Motor Show;Servicio;2024;jul;448.647.174;129305451;49665340;269.676.383;60,10%;79.970.550;85504427;104.201.407;23,20%;10;10;620;1484,47;1600
Zona Bogotá;Bogotá Motor Show;Servicio;2024;ago;479.882.244;136680132;59368110;283.834.002;59,10%;84.912.741;81995108;116.926.154;24,40%;10;10;605;1561,03;1600
Zona Bogotá;Bogotá Motor Show;Servicio;2024;sep;470.781.883;141282680;68776776;260.722.427;55,40%;80.492.894;77145792;103.083.742;21,90%;10;13;602;1462,26;2080
Zona Bogotá;Bogotá Motor Show;Servicio;2024;oct;491.147.423;191032858;58937782;241.176.783;49,10%;90.296.438;72352727;78.527.618;16,00%;10;12;651;1590,44;1920
Zona Bogotá;Bogotá Motor Show;Servicio;2024;nov;502.890.340;145797407;60500163;296.592.769;59,00%;79.741.310;92815265;124.036.194;24,70%;10;12;600;1730,57;1920
Zona Bogotá;Bogotá Motor Show;Servicio;2024;dic;625.300.750;180497153;71125614;373.677.983;59,80%;86.987.275;95651962;191.038.747;30,60%;10;12;726;1946,56;1920
Zona Bogotá;Bogotá Toberin;Servicio;2021;ene;4.415.873;5103162;11109028;-11.796.318;-267,10%;30.978.911;5287302;-48.062.530;-1088,40%;2;4;21;22,84;620
Zona Bogotá;Bogotá Toberin;Servicio;2021;feb;35.391.792;12771474;13179483;9.440.834;26,70%;31.163.699;7790123;-29.512.987;-83,40%;2;4;123;186,21;620
Zona Bogotá;Bogotá Toberin;Servicio;2021;mar;39.498.884;11237174;12277417;15.984.293;40,50%;30.612.275;9026770;-23.654.752;-59,90%;2;3;130;230,4;460
Zona Bogotá;Bogotá Toberin;Servicio;2021;abr;27.091.995;10908112;11727008;4.456.875;16,50%;31.647.854;7953201;-35.144.180;-129,70%;2;3;86;153,98;460
Zona Bogotá;Bogotá Toberin;Servicio;2021;may;34.537.887;11600359;11254518;11.683.009;33,80%;31.442.095;7498344;-27.257.431;-78,90%;1;3;107;198,07;460
Zona Bogotá;Bogotá Toberin;Servicio;2021;jun;43.837.929;14169514;11676466;17.991.949;41,00%;32.049.215;4199774;-18.257.040;-41,60%;1;3;128;261,43;460
Zona Bogotá;Bogotá Toberin;Servicio;2021;jul;40.732.832;13097418;12630769;15.004.645;36,80%;32.626.739;4391699;-22.013.793;-54,00%;1;3;121;234,9;460
Zona Bogotá;Bogotá Toberin;Servicio;2021;ago;52.152.263;15513833;13097618;23.540.812;45,10%;31.989.976;5119178;-13.568.341;-26,00%;2;3;149;300,32;460
Zona Bogotá;Bogotá Toberin;Servicio;2021;sep;47.782.610;13905393;13055310;20.821.907;43,60%;30.815.657;7696306;-17.690.055;-37,00%;2;3;136;271,4;460
Zona Bogotá;Bogotá Toberin;Servicio;2021;oct;45.415.204;20953350;15764939;8.696.914;19,10%;31.826.548;6540551;-29.670.185;-65,30%;2;3;138;246,63;460
Zona Bogotá;Bogotá Toberin;Servicio;2021;nov;49.100.337;22310294;15097888;11.692.155;23,80%;32.471.287;8624675;-29.403.807;-59,90%;2;3;143;271,02;460
Zona Bogotá;Bogotá Toberin;Servicio;2021;dic;62.165.498;22966215;14357211;24.842.072;40,00%;30.742.512;11167876;-17.068.316;-27,50%;2;3;189;345,14;460
Zona Bogotá;Bogotá Toberin;Servicio;2022;ene;51.357.125;20071767;12696533;18.588.825;36,20%;32.817.047;5599198;-19.827.420;-38,60%;2;3;144;312,72;460
Zona Bogotá;Bogotá Toberin;Servicio;2022;feb;42.231.320;17957754;13163541;11.110.026;26,30%;27.196.960;8188618;-24.275.552;-57,50%;2;3;125;256,07;460
Zona Bogotá;Bogotá Toberin;Servicio;2022;mar;45.635.270;18037332;14827508;12.770.430;28,00%;27.431.618;8571338;-23.232.526;-50,90%;2;3;131;254,47;460
Zona Bogotá;Bogotá Toberin;Servicio;2022;abr;52.437.785;21408832;15693478;15.335.476;29,20%;32.095.148;8877099;-25.636.772;-48,90%;2;3;142;281,62;460
Zona Bogotá;Bogotá Toberin;Servicio;2022;may;62.045.408;21502007;16645614;23.897.788;38,50%;29.448.858;9875466;-15.426.536;-24,90%;2;3;159;335,04;460
Zona Bogotá;Bogotá Toberin;Servicio;2022;jun;55.447.131;24191222;15375148;15.880.761;28,60%;30.955.997;9663742;-24.738.979;-44,60%;2;3;137;268,62;460
Zona Bogotá;Bogotá Toberin;Servicio;2022;jul;51.525.328;21933353;15940524;13.651.451;26,50%;29.127.473;8228821;-23.704.843;-46,00%;2;3;130;255,49;460
Zona Bogotá;Bogotá Toberin;Servicio;2022;ago;63.394.144;18085312;12769363;32.539.469;51,30%;30.464.914;8571482;-6.496.928;-10,20%;2;3;147;342,97;460
Zona Bogotá;Bogotá Toberin;Servicio;2022;sep;40.641.032;21757487;11099104;7.784.441;19,20%;30.739.564;14744228;-37.699.352;-92,80%;3;2;118;203,5;320
Zona Bogotá;Bogotá Toberin;Servicio;2022;oct;57.340.681;14370524;6464993;36.505.164;63,70%;31.803.634;16774031;-12.072.502;-21,10%;3;2;145;278,92;320
Zona Bogotá;Bogotá Toberin;Servicio;2022;nov;50.681.981;18687665;8384906;23.609.409;46,60%;38.270.045;22206418;-36.867.054;-72,70%;3;2;137;272,74;320
Zona Bogotá;Bogotá Toberin;Servicio;2022;dic;75.071.898;20964385;13859976;40.247.538;53,60%;29.792.237;13460678;-3.005.377;-4,00%;3;2;218;414,51;320
Zona Bogotá;Bogotá Toberin;Servicio;2023;ene;54.845.029;24891288;7490021;22.463.721;41,00%;34.264.804;11947707;-23.748.790;-43,30%;3;2;139;267,86;320
Zona Bogotá;Bogotá Toberin;Servicio;2023;feb;56.082.074;8306788;8756038;39.019.248;69,60%;34.604.968;16667456;-12.253.176;-21,80%;3;2;134;297,31;320
Zona Bogotá;Bogotá Toberin;Servicio;2023;mar;59.076.674;24236373;12198439;22.641.862;38,30%;39.337.024;17909213;-34.604.375;-58,60%;3;2;158;281,66;320
Zona Bogotá;Bogotá Toberin;Servicio;2023;abr;55.243.410;-2878317;10753439;47.368.289;85,70%;23.812.569;18672707;4.883.013;8,80%;3;2;146;253,83;320
Zona Bogotá;Bogotá Toberin;Servicio;2023;may;64.934.315;22709547;10863575;31.361.193;48,30%;34.037.867;17853813;-20.530.487;-31,60%;3;2;149;313,46;320
Zona Bogotá;Bogotá Toberin;Servicio;2023;jun;58.557.811;18189981;11670982;28.696.848;49,00%;33.192.173;18233961;-22.729.286;-38,80%;3;2;151;288,76;320
Zona Bogotá;Bogotá Toberin;Servicio;2023;jul;65.321.325;25146339;12253949;27.921.037;42,70%;49.966.348;16424803;-38.470.115;-58,90%;3;2;151;311,09;320
Zona Bogotá;Bogotá Toberin;Servicio;2023;ago;57.644.828;21381315;9487262;26.776.251;46,50%;43.945.946;17117744;-34.287.439;-59,50%;3;2;149;297,4;320
Zona Bogotá;Bogotá Toberin;Servicio;2023;sep;57.785.564;25484055;9206297;23.095.212;40,00%;43.319.144;16573739;-36.797.672;-63,70%;3;2;134;312,08;320
Zona Bogotá;Bogotá Toberin;Servicio;2023;oct;105.802.416;38625969;13532549;53.643.899;50,70%;57.151.929;20112550;-23.620.580;-22,30%;3;2;195;609,01;320
Zona Bogotá;Bogotá Toberin;Servicio;2023;nov;108.986.697;28447116;9552901;70.986.680;65,10%;41.150.724;15289720;14.546.236;13,30%;3;2;165;656,01;320
Zona Bogotá;Bogotá Toberin;Servicio;2023;dic;96.892.670;24000536;18745343;54.146.791;55,90%;41.811.407;17544392;-5.209.008;-5,40%;3;2;194;524,28;320
Zona Bogotá;Bogotá Toberin;Servicio;2024;ene;147.029.064;35008512;70455297;41.565.255;28,30%;46.176.939;27744185;-32.355.870;-22,00%;4;3;173;884,21;640
Zona Bogotá;Bogotá Toberin;Servicio;2024;feb;140.814.876;30330580;88155329;22.328.966;15,90%;46.721.638;23336223;-47.728.896;-33,90%;4;10;158;917,07;1880
Zona Bogotá;Bogotá Toberin;Servicio;2024;mar;136.226.477;26802669;65888414;43.535.394;32,00%;45.051.930;34351603;-35.868.139;-26,30%;4;10;167;749,72;1880
Zona Bogotá;Bogotá Toberin;Servicio;2024;abr;113.259.882;28424828;90465369;-5.630.316;-5,00%;49.472.594;26685902;-81.788.812;-72,20%;4;11;146;598,5;2040
Zona Bogotá;Bogotá Toberin;Servicio;2024;may;130.817.593;29029027;78665151;23.123.415;17,70%;57.381.307;34742538;-69.000.430;-52,70%;5;11;157;765,84;2040
Zona Bogotá;Bogotá Toberin;Servicio;2024;jun;167.683.604;30706436;101877593;35.099.575;20,90%;49.476.555;36610321;-50.987.301;-30,40%;4;10;187;1071,92;1720
Zona Bogotá;Bogotá Toberin;Servicio;2024;jul;236.186.028;34916878;105381226;95.887.925;40,60%;54.620.958;34182998;7.083.968;3,00%;4;9;204;1369,9;1560
Zona Bogotá;Bogotá Toberin;Servicio;2024;ago;143.870.740;30318328;72420289;41.132.122;28,60%;45.073.283;26025971;-29.967.132;-20,80%;4;9;161;816,9;1560
Zona Bogotá;Bogotá Toberin;Servicio;2024;sep;164.258.632;30698907;76844534;56.715.191;34,50%;63.170.073;28912716;-35.367.598;-21,50%;3;8;152;1118,36;1400
Zona Bogotá;Bogotá Toberin;Servicio;2024;oct;151.241.389;32759931;53476209;65.005.249;43,00%;57.679.138;19068240;-11.742.129;-7,80%;3;8;169;963,16;1400
Zona Bogotá;Bogotá Toberin;Servicio;2024;nov;99.109.690;28851957;74577447;-4.319.714;-4,40%;55.117.712;22826395;-82.263.821;-83,00%;3;8;128;572,45;1400
Zona Bogotá;Bogotá Toberin;Servicio;2024;dic;121.920.406;24950957;86428442;10.541.008;8,60%;54.766.167;24480031;-68.705.190;-56,40%;2;8;172;702,53;1400
Zona Bogotá;Chia;Servicio;2021;ene;220.824.366;52092500;43941924;124.789.943;56,50%;33.867.098;22496721;68.426.123;31,00%;5;12;498;1260,36;1920
Zona Bogotá;Chia;Servicio;2021;feb;218.518.039;50166373;44423392;123.928.274;56,70%;38.693.971;24290323;60.943.980;27,90%;5;12;507;1239,23;1760
Zona Bogotá;Chia;Servicio;2021;mar;276.808.536;60181788;47739107;168.887.641;61,00%;37.358.289;30262627;101.266.725;36,60%;5;11;647;1522,12;1440
Zona Bogotá;Chia;Servicio;2021;abr;217.421.077;48813761;41414695;127.192.620;58,50%;38.391.977;22842933;65.957.711;30,30%;5;11;500;1186,85;1440
Zona Bogotá;Chia;Servicio;2021;may;164.702.316;40331545;40207075;84.163.696;51,10%;34.886.022;22796266;26.481.408;16,10%;5;11;404;934,67;1440
Zona Bogotá;Chia;Servicio;2021;jun;245.687.581;51915183;47285738;146.486.660;59,60%;42.298.050;26003943;78.184.667;31,80%;5;11;571;1365,5;1440
Zona Bogotá;Chia;Servicio;2021;jul;258.964.408;57798304;51910369;149.255.736;57,60%;45.979.441;26340963;76.935.333;29,70%;5;11;566;1349,53;1280
Zona Bogotá;Chia;Servicio;2021;ago;257.600.625;53948223;40893229;162.759.173;63,20%;37.395.217;18941385;106.422.571;41,30%;4;11;603;1359,27;1280
Zona Bogotá;Chia;Servicio;2021;sep;282.050.648;65636301;53758119;162.656.228;57,70%;45.385.327;20678029;96.592.872;34,20%;4;10;634;1507,89;1280
Zona Bogotá;Chia;Servicio;2021;oct;285.975.355;64090466;47408057;174.476.832;61,00%;58.628.033;19651702;96.197.097;33,60%;4;11;658;1461,12;1440
Zona Bogotá;Chia;Servicio;2021;nov;292.653.686;64723791;42998363;184.931.532;63,20%;49.655.899;30569019;104.706.614;35,80%;5;11;647;1498,88;1280
Zona Bogotá;Chia;Servicio;2021;dic;348.343.345;75299938;50540549;222.502.858;63,90%;45.451.919;35553756;141.497.183;40,60%;6;12;796;1792,84;1440
Zona Bogotá;Chia;Servicio;2022;ene;283.991.700;51886659;54584820;177.520.221;62,50%;44.393.134;34028232;99.098.855;34,90%;6;13;626;1564,34;1600
Zona Bogotá;Chia;Servicio;2022;feb;294.441.879;66352496;53236219;174.853.164;59,40%;48.144.664;32978652;93.729.847;31,80%;6;12;615;1573,51;1600
Zona Bogotá;Chia;Servicio;2022;mar;347.319.336;71499179;59533124;216.287.034;62,30%;48.638.234;37270917;130.377.883;37,50%;6;11;713;1840,76;1440
Zona Bogotá;Chia;Servicio;2022;abr;302.782.771;71089210;49889612;181.803.949;60,00%;44.165.307;41311635;96.327.007;31,80%;7;10;611;1527,67;1440
Zona Bogotá;Chia;Servicio;2022;may;335.667.071;76614501;47344129;211.708.441;63,10%;40.713.282;38666976;132.328.183;39,40%;5;10;664;1669,89;1440
Zona Bogotá;Chia;Servicio;2022;jun;307.916.744;60847674;54000263;193.068.807;62,70%;37.244.106;26351148;129.473.553;42,00%;5;10;617;1597,92;1440
Zona Bogotá;Chia;Servicio;2022;jul;320.904.901;68780812;54135873;197.988.217;61,70%;38.323.113;16206285;143.458.818;44,70%;4;11;661;1573,28;1600
Zona Bogotá;Chia;Servicio;2022;ago;364.646.850;83580769;53951645;227.114.436;62,30%;43.142.426;28161671;155.810.339;42,70%;5;11;700;1744,63;1600
Zona Bogotá;Chia;Servicio;2022;sep;344.372.138;88622634;56200614;199.548.890;57,90%;44.861.563;43746586;110.940.741;32,20%;7;12;646;1641,38;1760
Zona Bogotá;Chia;Servicio;2022;oct;347.675.136;83235598;57826907;206.612.631;59,40%;45.408.412;40307973;120.896.246;34,80%;7;12;649;1586,78;1760
Zona Bogotá;Chia;Servicio;2022;nov;327.967.507;84007292;51851372;192.108.842;58,60%;59.438.505;51544078;81.126.259;24,70%;8;11;626;1563,83;1760
Zona Bogotá;Chia;Servicio;2022;dic;400.245.736;93623732;64780260;241.841.744;60,40%;78.589.640;41704785;121.547.318;30,40%;6;12;704;1825,69;1760
Zona Bogotá;Chia;Servicio;2023;ene;350.105.206;87208239;56664587;206.232.380;58,90%;46.446.395;36349075;123.436.910;35,30%;6;12;628;1479;1920
Zona Bogotá;Chia;Servicio;2023;feb;320.978.516;73681843;47239450;200.057.223;62,30%;50.508.387;35816635;113.732.200;35,40%;6;10;547;1361,99;1600
Zona Bogotá;Chia;Servicio;2023;mar;411.402.287;112424544;60468025;238.509.719;58,00%;44.446.536;40292771;153.770.411;37,40%;6;10;653;1678,7;1600
Zona Bogotá;Chia;Servicio;2023;abr;375.430.800;86157187;54330200;234.943.413;62,60%;42.134.630;33349460;159.459.323;42,50%;6;10;613;1618,39;1600
Zona Bogotá;Chia;Servicio;2023;may;368.783.532;104943670;52648974;211.190.888;57,30%;52.863.076;36889863;121.437.948;32,90%;7;10;612;1560,3;1600
Zona Bogotá;Chia;Servicio;2023;jun;342.476.494;81617723;61127775;199.730.996;58,30%;63.346.488;43674784;92.709.724;27,10%;7;11;601;1415,61;1760
Zona Bogotá;Chia;Servicio;2023;jul;424.026.733;118818314;65022482;240.185.937;56,60%;51.286.402;42722792;146.176.743;34,50%;7;11;636;1840,61;1760
Zona Bogotá;Chia;Servicio;2023;ago;409.702.583;115748717;67542789;226.411.077;55,30%;46.533.723;41525858;138.351.496;33,80%;7;11;661;1738,49;1760
Zona Bogotá;Chia;Servicio;2023;sep;372.608.720;107526603;52323354;212.758.762;57,10%;42.002.286;32948388;137.808.088;37,00%;7;11;629;1567,93;1760
Zona Bogotá;Chia;Servicio;2023;oct;392.123.129;113771659;50766446;227.585.024;58,00%;66.142.319;59529358;101.913.347;26,00%;6;10;603;1569,66;1600
Zona Bogotá;Chia;Servicio;2023;nov;416.922.911;115161341;55437664;246.323.906;59,10%;50.827.561;35784204;159.712.141;38,30%;7;8;642;1698,96;1280
Zona Bogotá;Chia;Servicio;2023;dic;576.528.097;109659471;50904658;415.963.968;72,10%;47.818.428;50246695;317.898.845;55,10%;7;9;721;1793,34;1440
Zona Bogotá;Chia;Servicio;2024;ene;430.580.640;116658380;61301551;252.620.709;58,70%;52.803.037;43590607;156.227.066;36,30%;7;9;650;1662,08;1440
Zona Bogotá;Chia;Servicio;2024;feb;402.235.831;104216690;62191998;235.827.144;58,60%;77.485.304;49971172;108.370.668;26,90%;7;9;572;1532,52;1440
Zona Bogotá;Chia;Servicio;2024;mar;382.612.270;107013902;66913460;208.684.908;54,50%;59.932.421;43499568;105.252.919;27,50%;7;9;572;1385,19;1440
Zona Bogotá;Chia;Servicio;2024;abr;395.302.444;112027428;51588629;231.686.387;58,60%;68.796.455;49580956;113.308.976;28,70%;8;10;563;1344,11;1600
Zona Bogotá;Chia;Servicio;2024;may;436.246.015;106613657;72391958;257.240.401;59,00%;111.215.143;52662516;93.362.742;21,40%;8;12;608;1627,8;1960
Zona Bogotá;Chia;Servicio;2024;jun;427.543.355;107529345;74327766;245.686.244;57,50%;138.960.060;58275751;48.450.433;11,30%;8;12;572;1513,97;1960
Zona Bogotá;Chia;Servicio;2024;jul;419.816.623;115524516;70211731;234.080.377;55,80%;94.481.782;62039316;77.559.278;18,50%;8;12;575;1527,43;1960
Zona Bogotá;Chia;Servicio;2024;ago;400.791.968;109528685;68634857;222.628.427;55,50%;23.749.658;75248255;123.630.514;30,80%;7;10;571;1501,82;1640
Zona Bogotá;Chia;Servicio;2024;sep;397.668.491;113037059;52650705;231.980.727;58,30%;54.103.149;52367574;125.510.004;31,60%;7;9;482;1456,88;1440
Zona Bogotá;Chia;Servicio;2024;oct;406.730.841;122386909;51905686;232.438.247;57,10%;72.831.764;40270940;119.335.543;29,30%;8;10;604;1412,55;1600
Zona Bogotá;Chia;Servicio;2024;nov;415.680.300;115419496;68109188;232.151.617;55,80%;59.307.827;51684448;121.159.341;29,10%;6;12;608;1483,58;1920
Zona Bogotá;Chia;Servicio;2024;dic;565.861.465;134216871;72922745;358.721.850;63,40%;95.829.105;39245946;223.646.799;39,50%;6;11;695;1896,15;1760
Zona Bogotá;Localiza Bogotá;Servicio;2021;ene;30.347.630;11135805;6895394;12.316.431;40,60%;4.541.756;5998831;1.775.845;5,90%;2;2;100;178,95;320
Zona Bogotá;Localiza Bogotá;Servicio;2021;feb;53.106.645;13721280;7908530;31.476.834;59,30%;2.711.661;6068531;22.696.642;42,70%;2;2;187;221,01;320
Zona Bogotá;Localiza Bogotá;Servicio;2021;mar;59.705.979;18055856;9708296;31.941.827;53,50%;1.098.644;6765860;24.077.323;40,30%;2;2;189;386,38;320
Zona Bogotá;Localiza Bogotá;Servicio;2021;abr;39.322.000;13313209;9337727;16.671.063;42,40%;305.100;6485093;9.880.871;25,10%;2;2;121;255,25;320
Zona Bogotá;Localiza Bogotá;Servicio;2021;may;52.425.331;17648493;9225351;25.551.488;48,70%;5.348.174;7087984;13.115.331;25,00%;2;2;215;355,92;320
Zona Bogotá;Localiza Bogotá;Servicio;2021;jun;45.763.376;14770257;9671849;21.321.270;46,60%;1.574.940;7300853;12.445.478;27,20%;2;2;201;343,35;320
Zona Bogotá;Localiza Bogotá;Servicio;2021;jul;52.877.201;15830879;10282255;26.764.067;50,60%;2.270.888;7079081;17.414.097;32,90%;2;2;215;407,6;320
Zona Bogotá;Localiza Bogotá;Servicio;2021;ago;52.179.889;17769109;9326183;25.084.597;48,10%;7.624.180;6948479;10.511.938;20,10%;2;2;199;371,85;320
Zona Bogotá;Localiza Bogotá;Servicio;2021;sep;62.051.822;21567480;10204642;30.279.701;48,80%;1.508.720;7463110;21.307.870;34,30%;2;2;196;403,62;320
Zona Bogotá;Localiza Bogotá;Servicio;2021;oct;57.319.913;19661276;10522856;27.135.781;47,30%;6.325.441;8205885;12.604.455;22,00%;2;2;190;375,42;320
Zona Bogotá;Localiza Bogotá;Servicio;2021;nov;63.621.550;22242909;12009558;29.369.083;46,20%;2.278.808;9675796;17.414.479;27,40%;2;2;214;410,02;320
Zona Bogotá;Localiza Bogotá;Servicio;2021;dic;50.078.870;20304290;13899700;15.874.881;31,70%;2.028.149;9385094;4.461.638;8,90%;2;2;231;402,49;320
Zona Bogotá;Localiza Bogotá;Servicio;2022;ene;47.556.031;16647629;6306006;24.602.395;51,70%;1.350.742;4984841;18.266.813;38,40%;2;2;172;350,93;320
