Zona;Sede;Línea de negocio;Año;Mes;Ingresos;Costo_mat_prima;Costo_M.Obra;Utilidad_Bruta;Mg_Bruto;Gastos_operativos;Gastos_personal;Ut_Operacional;Mg_Operacional;Empl_Admon;Empl_Operativo; Ordenes ; Hrs_Ejecutadas ; Capac_Hrs 
Zona Bogotá;Chia;Servicio;2021;dic;348343345 ;75299938 ;50540549 ;222502858 ; 0,64 ;45451919 ;35553756 ;141497183 ; 0,41 ;6;12;796;1793;1440
Zona Bogotá;Chia;Servicio;2022;ene;283991700 ;51886659 ;54584820 ;177520221 ; 0,63 ;44393134 ;34028232 ;99098855 ; 0,35 ;6;13;626;1564;1600
Zona Bogotá;Chia;Servicio;2022;feb;294441879 ;66352496 ;53236219 ;174853164 ; 0,59 ;48144664 ;32978652 ;93729847 ; 0,32 ;6;12;615;1574;1600
Zona Bogotá;Chia;Servicio;2022;mar;347319336 ;71499179 ;59533124 ;216287034 ; 0,62 ;48638234 ;37270917 ;130377883 ; 0,38 ;6;11;713;1841;1440
Zona Bogotá;Chia;Servicio;2022;abr;302782771 ;71089210 ;49889612 ;181803949 ; 0,60 ;44165307 ;41311635 ;96327007 ; 0,32 ;7;10;611;1528;1440
Zona Bogotá;Chia;Servicio;2022;may;335667071 ;76614501 ;47344129 ;211708441 ; 0,63 ;40713282 ;38666976 ;132328183 ; 0,39 ;5;10;664;1670;1440
Zona Bogotá;Chia;Servicio;2022;jun;307916744 ;60847674 ;54000263 ;193068807 ; 0,63 ;37244106 ;26351148 ;129473553 ; 0,42 ;5;10;617;1598;1440
Zona Bogotá;Chia;Servicio;2022;jul;320904901 ;68780812 ;54135873 ;197988217 ; 0,62 ;38323113 ;16206285 ;143458818 ; 0,45 ;4;11;661;1573;1600
Zona Bogotá;Chia;Servicio;2022;ago;364646850 ;83580769 ;53951645 ;227114436 ; 0,62 ;43142426 ;28161671 ;155810339 ; 0,43 ;5;11;700;1745;1600
Zona Bogotá;Chia;Servicio;2022;sep;344372138 ;88622634 ;56200614 ;199548890 ; 0,58 ;44861563 ;43746586 ;110940741 ; 0,32 ;7;12;646;1641;1760
Zona Bogotá;Chia;Servicio;2022;oct;347675136 ;83235598 ;57826907 ;206612631 ; 0,59 ;45408412 ;40307973 ;120896246 ; 0,35 ;7;12;649;1587;1760
Zona Bogotá;Chia;Servicio;2022;nov;327967507 ;84007292 ;51851372 ;192108842 ; 0,59 ;59438505 ;51544078 ;81126259 ; 0,25 ;8;11;626;1564;1760
Zona Bogotá;Chia;Servicio;2022;dic;400245736 ;93623732 ;64780260 ;241841744 ; 0,60 ;78589640 ;41704785 ;121547318 ; 0,30 ;6;12;704;1826;1760
Zona Bogotá;Chia;Servicio;2023;ene;350105206 ;87208239 ;56664587 ;206232380 ; 0,59 ;46446395 ;36349075 ;123436910 ; 0,35 ;6;12;628;1479;1920
Zona Bogotá;Chia;Servicio;2023;feb;320978516 ;73681843 ;47239450 ;200057223 ; 0,62 ;50508387 ;35816635 ;113732200 ; 0,35 ;6;10;547;1362;1600
Zona Bogotá;Chia;Servicio;2023;mar;411402287 ;112424544 ;60468025 ;238509719 ; 0,58 ;44446536 ;40292771 ;153770411 ; 0,37 ;6;10;653;1679;1600
Zona Bogotá;Chia;Servicio;2023;abr;375430800 ;86157187 ;54330200 ;234943413 ; 0,63 ;42134630 ;33349460 ;159459323 ; 0,42 ;6;10;613;1618;1600
Zona Bogotá;Chia;Servicio;2023;may;368783532 ;104943670 ;52648974 ;211190888 ; 0,57 ;52863076 ;36889863 ;121437948 ; 0,33 ;7;10;612;1560;1600
Zona Bogotá;Chia;Servicio;2023;jun;342476494 ;81617723 ;61127775 ;199730996 ; 0,58 ;63346488 ;43674784 ;92709724 ; 0,27 ;7;11;601;1416;1760
Zona Bogotá;Chia;Servicio;2023;jul;424026733 ;118818314 ;65022482 ;240185937 ; 0,57 ;51286402 ;42722792 ;146176743 ; 0,34 ;7;11;636;1841;1760
Zona Bogotá;Chia;Servicio;2023;ago;409702583 ;115748717 ;67542789 ;226411077 ; 0,55 ;46533723 ;41525858 ;138351496 ; 0,34 ;7;11;661;1738;1760
Zona Bogotá;Chia;Servicio;2023;sep;372608720 ;107526603 ;52323354 ;212758762 ; 0,57 ;42002286 ;32948388 ;137808088 ; 0,37 ;7;11;629;1568;1760
Zona Bogotá;Chia;Servicio;2023;oct;392123129 ;113771659 ;50766446 ;227585024 ; 0,58 ;66142319 ;59529358 ;101913347 ; 0,26 ;6;10;603;1570;1600
Zona Bogotá;Chia;Servicio;2023;nov;416922911 ;115161341 ;55437664 ;246323906 ; 0,59 ;50827561 ;35784204 ;159712141 ; 0,38 ;7;8;642;1699;1280
Zona Bogotá;Chia;Servicio;2023;dic;576528097 ;109659471 ;50904658 ;415963968 ; 0,72 ;47818428 ;50246695 ;317898845 ; 0,55 ;7;9;721;1793;1440
Zona Bogotá;Chia;Servicio;2024;ene;430580640 ;116658380 ;61301551 ;252620709 ; 0,59 ;52803037 ;43590607 ;156227066 ; 0,36 ;7;9;650;1662;1440
Zona Bogotá;Chia;Servicio;2024;feb;402235831 ;104216690 ;62191998 ;235827144 ; 0,59 ;77485304 ;49971172 ;108370668 ; 0,27 ;7;9;572;1533;1440
Zona Bogotá;Chia;Servicio;2024;mar;382612270 ;107013902 ;66913460 ;208684908 ; 0,55 ;59932421 ;43499568 ;105252919 ; 0,28 ;7;9;572;1385;1440
Zona Bogotá;Chia;Servicio;2024;abr;395302444 ;112027428 ;51588629 ;231686387 ; 0,59 ;68796455 ;49580956 ;113308976 ; 0,29 ;8;10;563;1344;1600
Zona Bogotá;Chia;Servicio;2024;may;436246015 ;106613657 ;72391958 ;257240401 ; 0,59 ;111215143 ;52662516 ;93362742 ; 0,21 ;8;12;608;1628;1960
Zona Bogotá;Chia;Servicio;2024;jun;427543355 ;107529345 ;74327766 ;245686244 ; 0,57 ;138960060 ;58275751 ;48450433 ; 0,11 ;8;12;572;1514;1960
Zona Bogotá;Chia;Servicio;2024;jul;419816623 ;115524516 ;70211731 ;234080377 ; 0,56 ;94481782 ;62039316 ;77559278 ; 0,18 ;8;12;575;1527;1960
Zona Bogotá;Chia;Servicio;2024;ago;400791968 ;109528685 ;68634857 ;222628427 ; 0,56 ;23749658 ;75248255 ;123630514 ; 0,31 ;7;10;571;1502;1640
Zona Bogotá;Chia;Servicio;2024;sep;397668491 ;113037059 ;52650705 ;231980727 ; 0,58 ;54103149 ;52367574 ;125510004 ; 0,32 ;7;9;482;1457;1440
Zona Bogotá;Chia;Servicio;2024;oct;406730841 ;122386909 ;51905686 ;232438247 ; 0,57 ;72831764 ;40270940 ;119335543 ; 0,29 ;8;10;604;1413;1600
Zona Bogotá;Chia;Servicio;2024;nov;415680300 ;115419496 ;68109188 ;232151617 ; 0,56 ;59307827 ;51684448 ;121159341 ; 0,29 ;6;12;608;1484;1920
Zona Bogotá;Chia;Servicio;2024;dic;565861465 ;134216871 ;72922745 ;358721850 ; 0,63 ;95829105 ;39245946 ;223646799 ; 0,40 ;6;11;695;1896;1760
Zona Bogotá;Localiza Bogotá;Servicio;2021;ene;30347630 ;11135805 ;6895394 ;12316431 ; 0,41 ;4541756 ;5998831 ;1775845 ; 0,06 ;2;2;100;179;320
Zona Bogotá;Localiza Bogotá;Servicio;2021;feb;53106645 ;13721280 ;7908530 ;31476834 ; 0,59 ;2711661 ;6068531 ;22696642 ; 0,43 ;2;2;187;221;320
Zona Bogotá;Localiza Bogotá;Servicio;2021;mar;59705979 ;18055856 ;9708296 ;31941827 ; 0,53 ;1098644 ;6765860 ;24077323 ; 0,40 ;2;2;189;386;320
Zona Bogotá;Localiza Bogotá;Servicio;2021;abr;39322000 ;13313209 ;9337727 ;16671063 ; 0,42 ;305100 ;6485093 ;9880871 ; 0,25 ;2;2;121;255;320
Zona Bogotá;Localiza Bogotá;Servicio;2021;may;52425331 ;17648493 ;9225351 ;25551488 ; 0,49 ;5348174 ;7087984 ;13115331 ; 0,25 ;2;2;215;356;320
Zona Bogotá;Localiza Bogotá;Servicio;2021;jun;45763376 ;14770257 ;9671849 ;21321270 ; 0,47 ;1574940 ;7300853 ;12445478 ; 0,27 ;2;2;201;343;320
Zona Bogotá;Localiza Bogotá;Servicio;2021;jul;52877201 ;15830879 ;10282255 ;26764067 ; 0,51 ;2270888 ;7079081 ;17414097 ; 0,33 ;2;2;215;408;320
Zona Bogotá;Localiza Bogotá;Servicio;2021;ago;52179889 ;17769109 ;9326183 ;25084597 ; 0,48 ;7624180 ;6948479 ;10511938 ; 0,20 ;2;2;199;372;320
Zona Bogotá;Localiza Bogotá;Servicio;2021;sep;62051822 ;21567480 ;10204642 ;30279701 ; 0,49 ;1508720 ;7463110 ;21307870 ; 0,34 ;2;2;196;404;320
Zona Bogotá;Localiza Bogotá;Servicio;2021;oct;57319913 ;19661276 ;10522856 ;27135781 ; 0,47 ;6325441 ;8205885 ;12604455 ; 0,22 ;2;2;190;375;320
Zona Bogotá;Localiza Bogotá;Servicio;2021;nov;63621550 ;22242909 ;12009558 ;29369083 ; 0,46 ;2278808 ;9675796 ;17414479 ; 0,27 ;2;2;214;410;320
Zona Bogotá;Localiza Bogotá;Servicio;2021;dic;50078870 ;20304290 ;13899700 ;15874881 ; 0,32 ;2028149 ;9385094 ;4461638 ; 0,09 ;2;2;231;402;320
Zona Bogotá;Localiza Bogotá;Servicio;2022;ene;47556031 ;16647629 ;6306006 ;24602395 ; 0,52 ;1350742 ;4984841 ;18266813 ; 0,38 ;2;2;172;351;320
Zona Bogotá;Localiza Bogotá;Servicio;2022;feb;114973197 ;37262001 ;8423849 ;69287347 ; 0,60 ;2439596 ;7475689 ;59372062 ; 0,52 ;2;2;355;791;320
Zona Bogotá;Localiza Bogotá;Servicio;2022;mar;101939648 ;33014819 ;14517185 ;54407644 ; 0,53 ;5182499 ;8619671 ;40605474 ; 0,40 ;2;2;321;715;320
Zona Bogotá;Localiza Bogotá;Servicio;2022;abr;71283412 ;23066250 ;14476665 ;33740497 ; 0,47 ;3890078 ;7631763 ;22218657 ; 0,31 ;2;2;239;489;320
Zona Bogotá;Localiza Bogotá;Servicio;2022;may;72095334 ;23109539 ;10771890 ;38213905 ; 0,53 ;5317665 ;8334492 ;24561747 ; 0,34 ;2;2;279;479;320
Zona Bogotá;Localiza Bogotá;Servicio;2022;jun;74226864 ;26603928 ;12287574 ;35335363 ; 0,48 ;1728488 ;8308596 ;25298279 ; 0,34 ;2;2;220;456;320
Zona Bogotá;Localiza Bogotá;Servicio;2022;jul;73514848 ;26558892 ;12605680 ;34350275 ; 0,47 ;1970765 ;8272434 ;24107076 ; 0,33 ;2;2;232;423;320
Zona Bogotá;Localiza Bogotá;Servicio;2022;ago;99820884 ;36443189 ;19561964 ;43815730 ; 0,44 ;2022966 ;8277868 ;33514896 ; 0,34 ;2;4;324;568;640
Zona Bogotá;Localiza Bogotá;Servicio;2022;sep;113349531 ;38907865 ;18977612 ;55464054 ; 0,49 ;5641374 ;8472902 ;41349778 ; 0,36 ;2;4;402;674;640
Zona Bogotá;Localiza Bogotá;Servicio;2022;oct;98814759 ;28907089 ;21866858 ;48040812 ; 0,49 ;-812524 ;8224978 ;40628358 ; 0,41 ;2;4;341;530;640
Zona Bogotá;Localiza Bogotá;Servicio;2022;nov;69252970 ;22773242 ;19726391 ;26753337 ; 0,39 ;7587922 ;14646061 ;4519354 ; 0,07 ;2;4;246;387;640
Zona Bogotá;Localiza Bogotá;Servicio;2022;dic;96469196 ;31860815 ;25446359 ;39162022 ; 0,41 ;9893460 ;5296347 ;23972216 ; 0,25 ;2;4;375;548;640
Zona Bogotá;Localiza Bogotá;Servicio;2023;ene;102399101 ;34168355 ;20189481 ;48041264 ; 0,47 ;2865929 ;8043516 ;37131819 ; 0,36 ;2;3;281;462;480
Zona Bogotá;Localiza Bogotá;Servicio;2023;feb;79460646 ;29624918 ;15474119 ;34361609 ; 0,43 ;1567927 ;8293791 ;24499892 ; 0,31 ;2;3;266;473;480
Zona Bogotá;Localiza Bogotá;Servicio;2023;mar;89379219 ;32581546 ;20286739 ;36510934 ; 0,41 ;4574785 ;10193846 ;21742303 ; 0,24 ;2;4;318;555;640
Zona Bogotá;Localiza Bogotá;Servicio;2023;abr;101222299 ;35423913 ;22958777 ;42839609 ; 0,42 ;1171534 ;9281789 ;32386286 ; 0,32 ;2;4;356;630;640
Zona Bogotá;Localiza Bogotá;Servicio;2023;may;101894044 ;34171752 ;22228208 ;45494084 ; 0,45 ;2662139 ;14010104 ;28821841 ; 0,28 ;3;4;379;649;640
Zona Bogotá;Localiza Bogotá;Servicio;2023;jun;109273962 ;33287030 ;24854445 ;51132487 ; 0,47 ;5183828 ;14474538 ;31474121 ; 0,29 ;3;4;388;646;640
Zona Bogotá;Localiza Bogotá;Servicio;2023;jul;69794524 ;21505787 ;22187785 ;26100951 ; 0,37 ;18452589 ;8714615 ;-1066253 ;-0,02 ;3;4;244;431;640
Zona Bogotá;Localiza Bogotá;Servicio;2023;ago;6179839 ;3185618 ;20997564 ;-18003344 ;-2,91 ;4711907 ;8501723 ;-31216974 ;-5,05 ;2;4;26;44;640
Zona Bogotá;Localiza Bogotá;Servicio;2024;may;14668966 ;117691 ;0 ;14551275 ; 0,99 ;1071721 ;0 ;13479554 ; 0,92 ;0;0;0;0;0
Zona Bogotá;Localiza Bogotá;Servicio;2024;jun;26820222 ;117691 ;0 ;26702531 ; 1,00 ;-69104 ;0 ;26771635 ; 1,00 ;0;0;0;0;0
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2021;ene;315465709 ;49050119 ;147137414 ;119278176 ; 0,38 ;40547247 ;38414292 ;40316638 ; 0,13 ;7;33;771;1905;5110
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2021;feb;429917660 ;70279859 ;108026638 ;251611162 ; 0,59 ;54694890 ;18988635 ;177927637 ; 0,41 ;6;34;984;2584;5270
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2021;mar;610087086 ;148859130 ;168761997 ;292465959 ; 0,48 ;57494940 ;29387667 ;205583352 ; 0,34 ;6;35;1426;3335;5340
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2021;abr;530342979 ;102926331 ;137887355 ;289529294 ; 0,55 ;59198474 ;20854466 ;209476354 ; 0,39 ;6;34;1378;2856;5340
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2021;may;289833322 ;55380268 ;123387219 ;111065835 ; 0,38 ;52224017 ;18224145 ;40617672 ; 0,14 ;6;35;722;1645;5500
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2021;jun;490578341 ;98941764 ;147559722 ;244076854 ; 0,50 ;43118065 ;28558481 ;172400308 ; 0,35 ;6;34;1161;2453;5340
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2021;jul;605493567 ;108972862 ;152433659 ;344087045 ; 0,57 ;52080732 ;31229968 ;260776346 ; 0,43 ;6;37;1511;3062;5340
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2021;ago;623483393 ;404232792 ;155207464 ;64043138 ; 0,10 ;49512309 ;24164777 ;-9633949 ;-0,02 ;6;37;1556;3377;5340
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2021;sep;673045589 ;183442155 ;171940655 ;317662779 ; 0,47 ;56164706 ;28750435 ;232747639 ; 0,35 ;6;37;1756;3686;5340
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2021;oct;495622305 ;148934385 ;177664843 ;169023077 ; 0,34 ;55556073 ;17444406 ;96022599 ; 0,19 ;6;35;1252;2694;5020
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2021;nov;458421398 ;150869636 ;121316162 ;186235599 ; 0,41 ;49193925 ;23937133 ;113104542 ; 0,25 ;6;35;1115;2559;5020
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2021;dic;455845140 ;157382832 ;131303107 ;167159201 ; 0,37 ;56263865 ;16536859 ;94358477 ; 0,21 ;6;36;1082;2655;5180
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2022;ene;237720680 ;93072740 ;128166015 ;16481925 ; 0,07 ;46220422 ;25911022 ;-55649519 ;-0,23 ;5;35;579;1431;5180
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2022;feb;375690737 ;121543182 ;142626154 ;111521401 ; 0,30 ;53042133 ;27148406 ;31330862 ; 0,08 ;5;35;785;2258;5180
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2022;mar;298389321 ;104675561 ;139263441 ;54450319 ; 0,18 ;57287641 ;20731014 ;-23568336 ;-0,08 ;5;32;681;1791;4700
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2022;abr;286346556 ;53367892 ;124637080 ;108341584 ; 0,38 ;48758123 ;22922400 ;36661061 ; 0,13 ;5;32;575;1567;4700
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2022;may;322099532 ;102942208 ;125653196 ;93504127 ; 0,29 ;51917450 ;29177023 ;12409653 ; 0,04 ;5;31;676;1723;4540
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2022;jun;320255183 ;127210564 ;138417114 ;54627505 ; 0,17 ;46448796 ;28056514 ;-19877806 ;-0,06 ;5;33;652;1700;4700
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2022;jul;321244094 ;178818265 ;137013367 ;5412462 ; 0,02 ;54258316 ;25800675 ;-74646529 ;-0,23 ;5;31;692;1690;4540
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2022;ago;404819555 ;153884779 ;137480113 ;113454663 ; 0,28 ;53022130 ;27386687 ;33045847 ; 0,08 ;5;31;815;2232;4540
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2022;sep;241297100 ;144662005 ;124325404 ;-27690309 ;-0,11 ;43306500 ;20875421 ;-91872230 ;-0,38 ;5;31;561;1339;4700
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2022;oct;178986848 ;140849603 ;101478673 ;-63341429 ;-0,35 ;53111682 ;22203736 ;-138656847 ;-0,77 ;5;29;417;949;4700
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2022;nov;180855242 ;127848194 ;103808799 ;-50801750 ;-0,28 ;34864430 ;30877254 ;-116543434 ;-0,64 ;5;30;371;943;4860
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2022;dic;225221534 ;155265554 ;118601113 ;-48645133 ;-0,22 ;43224587 ;18705349 ;-110575069 ;-0,49 ;5;29;437;1186;4700
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2023;ene;188538330 ;142613244 ;112685074 ;-66759988 ;-0,35 ;80410410 ;31052913 ;-178223310 ;-0,95 ;5;29;380;838;4700
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2023;feb;281226203 ;150088564 ;116927038 ;14210601 ; 0,05 ;79110369 ;26939713 ;-91839481 ;-0,33 ;5;26;535;1282;4180
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2023;mar;328368311 ;200392753 ;121291105 ;6684453 ; 0,02 ;43935115 ;22757592 ;-60008253 ;-0,18 ;5;25;648;1574;4020
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2023;abr;312313164 ;177294839 ;115879103 ;19139222 ; 0,06 ;30153510 ;31400065 ;-42414353 ;-0,14 ;5;25;572;1351;4020
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2023;may;343608491 ;-395075782 ;126417355 ;612266919 ; 1,78 ;40343040 ;26458558 ;545465320 ; 1,59 ;5;26;600;1745;4020
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2023;jun;405729813 ;58722692 ;123109248 ;223897872 ; 0,55 ;55503574 ;40467419 ;127926879 ; 0,32 ;5;27;668;1969;4180
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2023;jul;384569487 ;49728447 ;125955692 ;208885348 ; 0,54 ;-7947295 ;38477215 ;178355427 ; 0,46 ;7;25;643;1977;4180
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2023;ago;420613246 ;80874324 ;146472627 ;193266295 ; 0,46 ;21170409 ;39508617 ;132587269 ; 0,32 ;7;25;683;2092;4180
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2023;sep;461064173 ;61902811 ;118306089 ;280855273 ; 0,61 ;32170757 ;29709514 ;218975003 ; 0,47 ;7;23;748;2408;3860
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2023;oct;438661201 ;65045531 ;131808530 ;241807141 ; 0,55 ;39144556 ;32698853 ;169963732 ; 0,39 ;6;25;664;2361;4020
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2023;nov;833507783 ;157669421 ;163274973 ;512563389 ; 0,61 ;53489528 ;76380478 ;382693383 ; 0,46 ;5;26;1190;4270;4180
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2023;dic;1053316346 ;127495097 ;299823306 ;625997943 ; 0,59 ;104737736 ;30050131 ;491210077 ; 0,47 ;5;31;1275;5445;4680
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2024;ene;470129704 ;73916922 ;212161429 ;184051353 ; 0,39 ;64786918 ;40068705 ;79195730 ; 0,17 ;5;31;565;2532;4680
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2024;feb;584135810 ;87042309 ;181476538 ;315616962 ; 0,54 ;50778849 ;28589098 ;236249015 ; 0,40 ;5;31;825;3045;4680
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2024;mar;581570698 ;91232671 ;218356896 ;271981131 ; 0,47 ;100514122 ;30988555 ;140478454 ; 0,24 ;6;31;836;2854;4680
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2024;abr;582164613 ;149705820 ;157662408 ;274796385 ; 0,47 ;101997133 ;26810307 ;145988945 ; 0,25 ;6;32;792;2924;4840
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2024;may;585586302 ;77697944 ;220405183 ;287483175 ; 0,49 ;117428545 ;60607554 ;109447076 ; 0,19 ;7;32;699;2895;4840
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2024;jun;514800572 ;67691004 ;139496185 ;307613383 ; 0,60 ;101484942 ;20803094 ;185325347 ; 0,36 ;7;32;636;2496;4680
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2024;jul;585909609 ;126096621 ;235781100 ;224031888 ; 0,38 ;81255475 ;43803640 ;98972773 ; 0,17 ;7;32;853;2689;4680
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2024;ago;601494589 ;98302966 ;200979732 ;302211891 ; 0,50 ;128384966 ;43326894 ;130500032 ; 0,22 ;6;32;878;2578;4680
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2024;sep;739425275 ;91450366 ;203227811 ;444747098 ; 0,60 ;109698754 ;37778689 ;297269655 ; 0,40 ;6;34;836;3033;4840
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2024;oct;664023578 ;111890999 ;209499729 ;342632850 ; 0,52 ;114322931 ;43358622 ;184951297 ; 0,28 ;7;40;911;3068;5320
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2024;nov;1110074734 ;129764800 ;302347596 ;677962338 ; 0,61 ;117565164 ;67274713 ;493122462 ; 0,44 ;9;40;1362;5010;5880
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2024;dic;1272875999 ;192311598 ;289328579 ;791235822 ; 0,62 ;132577708 ;70839465 ;587818650 ; 0,46 ;9;40;1885;5343;5880
Zona Costa;Barranquilla 77;Servicio;2021;ene;425625604 ;83105052 ;117967703 ;224552849 ; 0,53 ;114711026 ;65104144 ;44737679 ; 0,11 ;14;31;678;3534;3910
Zona Costa;Barranquilla 77;Servicio;2021;feb;418708694 ;77546481 ;126006318 ;215155895 ; 0,51 ;108310548 ;61542558 ;45302789 ; 0,11 ;15;31;668;3613;3910
Zona Costa;Barranquilla 77;Servicio;2021;mar;451670131 ;83189524 ;143166656 ;225313950 ; 0,50 ;125210871 ;73835152 ;26267927 ; 0,06 ;15;29;721;3580;3750
Zona Costa;Barranquilla 77;Servicio;2021;abr;322376161 ;59751191 ;138101127 ;124523842 ; 0,39 ;70498501 ;71780220 ;-17754880 ;-0,06 ;15;30;469;3044;3910
Zona Costa;Barranquilla 77;Servicio;2021;may;373741000 ;65958567 ;155046090 ;152736343 ; 0,41 ;110707234 ;73258150 ;-31229041 ;-0,08 ;14;31;528;3284;4070
Zona Costa;Barranquilla 77;Servicio;2021;jun;380885583 ;73338867 ;149838585 ;157708131 ; 0,41 ;117763696 ;67612923 ;-27668489 ;-0,07 ;14;31;670;3254;4070
Zona Costa;Barranquilla 77;Servicio;2021;jul;468367130 ;85870407 ;148524140 ;233972583 ; 0,50 ;109973836 ;78250953 ;45747794 ; 0,10 ;14;31;760;3606;4070
Zona Costa;Barranquilla 77;Servicio;2021;ago;463581138 ;96185770 ;130556693 ;236838674 ; 0,51 ;127492302 ;73589762 ;35756611 ; 0,08 ;14;33;748;3732;4070
Zona Costa;Barranquilla 77;Servicio;2021;sep;497168261 ;87379122 ;176800807 ;232988332 ; 0,47 ;105648685 ;84087032 ;43252616 ; 0,09 ;15;35;784;4138;4390
Zona Costa;Barranquilla 77;Servicio;2021;oct;494730166 ;97264158 ;161079350 ;236386657 ; 0,48 ;109664503 ;79832329 ;46889825 ; 0,09 ;15;35;781;3968;4390
Zona Costa;Barranquilla 77;Servicio;2021;nov;510239064 ;94772481 ;163597967 ;251868617 ; 0,49 ;134120525 ;86689607 ;31058485 ; 0,06 ;15;35;750;4390;4390
Zona Costa;Barranquilla 77;Servicio;2021;dic;470051299 ;102822310 ;163321506 ;203907483 ; 0,43 ;128361312 ;88399067 ;-12852896 ;-0,03 ;16;35;829;3337;4390
Zona Costa;Barranquilla 77;Servicio;2022;ene;515716215 ;96991582 ;163089399 ;255635235 ; 0,50 ;124682245 ;77602528 ;53350462 ; 0,10 ;16;35;789;4187;4410
Zona Costa;Barranquilla 77;Servicio;2022;feb;548325643 ;106906723 ;185512006 ;255906913 ; 0,47 ;170700163 ;79609651 ;5597100 ; 0,01 ;16;40;806;4729;5210
Zona Costa;Barranquilla 77;Servicio;2022;mar;531099049 ;107698673 ;199988702 ;223411674 ; 0,42 ;129032409 ;93153962 ;1225302 ; 0,00 ;17;41;856;4290;5410
Zona Costa;Barranquilla 77;Servicio;2022;abr;491787291 ;97301943 ;178793848 ;215691500 ; 0,44 ;155465525 ;97299615 ;-37073641 ;-0,08 ;19;38;748;3723;5410
Zona Costa;Barranquilla 77;Servicio;2022;may;486851144 ;94727570 ;159148740 ;232974834 ; 0,48 ;163944490 ;105894585 ;-36864241 ;-0,08 ;20;37;744;3502;5250
Zona Costa;Barranquilla 77;Servicio;2022;jun;546720625 ;119684478 ;175283827 ;251752320 ; 0,46 ;126735902 ;96387941 ;28628477 ; 0,05 ;20;38;742;3890;5410
Zona Costa;Barranquilla 77;Servicio;2022;jul;542765153 ;125674242 ;178376031 ;238714879 ; 0,44 ;169275061 ;111405264 ;-41965446 ;-0,08 ;20;38;768;3814;5570
Zona Costa;Barranquilla 77;Servicio;2022;ago;543761845 ;142140454 ;196789509 ;204831881 ; 0,38 ;148780129 ;90445917 ;-34394164 ;-0,06 ;19;41;771;3902;6050
Zona Costa;Barranquilla 77;Servicio;2022;sep;603884341 ;120850931 ;205786958 ;277246452 ; 0,46 ;217407412 ;101302161 ;-41463121 ;-0,07 ;20;43;749;4464;6250
Zona Costa;Barranquilla 77;Servicio;2022;oct;582603723 ;154624848 ;182881642 ;245097233 ; 0,42 ;149745333 ;95696198 ;-344298 ;-0,00 ;20;43;685;4301;6250
Zona Costa;Barranquilla 77;Servicio;2022;nov;576950334 ;134594842 ;172942629 ;269412863 ; 0,47 ;153666349 ;122231452 ;-6484939 ;-0,01 ;21;36;687;4211;5450
